week,sales_method,customer_id,nb_sold,revenue,years_as_customer,nb_site_visits,state
6,Call,ee3d4c99-6293-4fc7-8464-25a50da0f92a,14,67.98,6,30,California
3,Call,cbaad1d3-9c56-47aa-934c-5ab5ff91112a,8,41.14,4,25,Texas
5,Call,9a3fa0de-1c32-4bfc-91f4-86c10130cf1d,10,52.33,10,25,Tennessee
5,Email,30ba45b2-6d18-45ae-9c63-d028e712b7b6,10,NA,18,28,Texas
6,Call,5f43cc85-100e-4303-8e3b-32794136f6dd,13,64.74,10,33,Louisiana
4,Email + Call,64241eb8-a611-4c0f-aa9b-8a0ebf55745d,12,179.33,7,27,Utah
5,Email,49ef4cfe-4939-427f-91de-0719348d4b1a,11,113.47,2,25,New York
3,Email + Call,07b7769b-158c-4cee-b66f-b20d2a23b2df,10,149.34,5,30,New Jersey
1,Email,f9242470-803f-4c8e-9590-2acf6041ca26,9,87.2,5,26,New York
4,Call,4eaac2a9-ee3b-4457-afed-07a982a0c1f9,10,51.64,1,28,Pennsylvania
5,Email,c61eb493-0122-4120-ada2-250ff517a4e8,11,108.41,6,29,Michigan
5,Call,c048cbcf-04f0-48d9-a64b-0306677b25fb,11,52.59,0,28,California
1,Email + Call,69b4d868-8cc9-4963-bee7-628a7c4d4ec9,8,NA,1,23,California
5,Email + Call,eca77f8c-0d4a-47e0-86ab-2bc03e8c4745,13,188.59,3,27,New York
2,Email,0c641e30-acfa-4653-889a-10cb4f4e7852,10,99.37,10,23,California
4,Email + Call,33a977ee-f628-4d32-9907-8c48963501c6,12,177.97,1,27,Nevada
3,Email,86f05f29-4633-47ec-98a3-dfbd404d3d96,9,87.11,1,18,Pennsylvania
5,Email,eb70f7e6-eed7-4f84-9926-84fb5a5c2541,11,108.12,4,27,Florida
1,Email,337b7772-660c-4852-8b59-8da1893aadac,9,87.99,9,22,Ohio
3,Call,4e473821-905d-457f-8501-c71011a02b3a,8,42.47,4,22,Texas
1,Email,fa4546d0-1b19-4823-a3e2-1b375565b339,8,83.39,19,25,California
1,Email,182a0a14-7227-4900-bac4-821d4c051ce8,9,86.3,7,24,Florida
2,Call,a5f2edc7-46a5-44b9-99aa-e7fc58e9392a,8,41.88,3,21,Arizona
3,Call,3aa9cdad-ab0e-43bc-aae3-20b3a5176da8,8,42.19,15,22,Colorado
4,Call,f614b33a-3bb3-4855-a55e-2ad21d7774b3,10,51.35,1,22,Oklahoma
2,Email,88bd1d9b-80b1-42b7-92c9-d4891691d07d,10,98.07,10,24,Virginia
3,Email,3aa72bdd-46a9-4062-9980-2bf002453a3d,9,91.42,1,23,California
5,Email,ac1dfa61-eee5-4ba6-bdf8-419cf0151986,10,103.54,1,18,Illinois
6,Email + Call,010700dd-76b0-43e6-a717-0ce717ca444a,15,225.94,20,30,Texas
2,Email,52295edf-6119-447d-a29e-2bc3bd6341da,10,103.67,0,22,Texas
1,Call,1bb542ed-c2cf-41e7-8b0e-d5459de16123,7,34.67,2,16,Texas
2,Email,5362a42e-25d7-4665-8190-0ac84bd9d57c,10,100.04,13,28,Maine
6,Call,f5b6d0d0-2518-42cf-bedd-49248458abf2,13,65.97,1,25,Pennsylvania
1,Email,33f6650d-316c-4968-9b4a-23deebf673a5,9,86.88,5,24,Mississippi
2,Email + Call,99037792-053d-400e-9ac1-2730fcf3647b,10,149.55,7,22,New York
2,Email,9929e87f-7434-4b36-80e9-9d0f19658ac5,10,100.4,1,27,Michigan
5,Email,06575012-eb52-406d-a3a5-9a74a448c53d,11,108.77,1,23,New Jersey
4,Call,390a40d5-8592-4473-ae67-b003341893c7,10,51.46,8,24,California
3,Email,a1cac362-58bc-4cd7-974e-88bfe885a9a9,9,90.34,6,23,Washington
3,Email,824a6b83-ce79-4099-9aa4-0e668ba83d85,9,89.61,1,22,Maryland
2,Email,16184d0d-b81e-4150-826f-a0466e575c02,10,NA,10,20,California
3,Call,cf612665-3786-468d-8b7c-87be0c70827b,9,45.48,3,28,Utah
3,Call,06ea5f72-5f6f-4333-b309-bcc3ea549fc5,8,41.75,3,29,Michigan
3,Email,166eb485-67aa-4765-bb73-1fef57140f71,10,95.58,14,22,Washington
2,Email,a6bd8976-f70c-4643-8a41-bbdd4e167931,10,98.73,4,24,California
2,Email + Call,617d5fd4-7bfb-4517-9faa-3dce0c0b7cde,10,156.74,2,25,California
4,Email,8196817a-cf80-4efe-8fc2-8a3cda90df4a,10,103.8,7,27,Minnesota
1,Email,1d551be8-330a-4ce4-9d8e-50f6301527f2,9,85.2,2,23,Oregon
1,Email,193b81cd-70e3-47b5-bad0-ed68541e844f,9,88.31,1,27,New Jersey
3,Email,8222c6ba-2102-45c8-9eaa-b850dcbf40c3,10,103.01,10,23,Georgia
2,Email,6e54b17a-15d4-4824-977a-ffbf5cce6377,10,NA,20,23,Florida
5,Call,761f39f1-3753-466d-b11e-6f038ec8d40b,11,52.93,2,28,Pennsylvania
1,Email,cae07e1f-a28d-404d-ae64-e77a3aa9b7b2,9,87.14,9,22,Georgia
4,Email,ecc83ab9-7704-435f-8263-afb8ce70169b,11,110.8,0,28,New Jersey
4,Email,48f1d6df-686c-45de-86eb-6215edf98f8b,11,106.2,0,22,New York
4,Call,a8858768-ae90-4f80-99a5-1c2990be5f08,11,52.62,0,26,Connecticut
2,Email + Call,0c301ebc-3b1e-4772-89f2-4e9845903ef0,10,NA,3,23,New Jersey
3,Email,90b5ef5d-1cca-4400-97c6-fb55d7526a94,11,105.35,5,26,Tennessee
1,Call,5dfd6dd2-d167-402d-a098-c5d69c5a5a9d,7,36.86,5,20,Connecticut
4,Email,03102471-07f5-4c2a-a15a-73a079b3e8ba,12,115.8,6,24,Georgia
3,Email + Call,d53b880b-2a31-4c7f-970b-8a2d1dbe0729,10,153.43,5,22,Florida
5,Call,4671a370-8c61-494f-b17d-6e9b1e338fbe,11,53.71,5,26,California
3,Email + Call,043710fa-6cb7-44f2-8ac4-6836ff686de8,10,148.2,7,25,South Carolina
1,Email,7df8e5cd-68da-4d07-b517-2bff63d50b6e,9,89.5,4,18,Wyoming
2,Email + Call,c4faa609-56a9-43c7-b1bf-cb5a403357f3,10,NA,4,24,Oklahoma
5,Email + Call,64e373b0-34d0-4e1f-ae4d-5c4d57ba876a,13,188.21,1,32,Connecticut
5,Email,57a3b88c-4530-42a3-a29c-6aabe1a6a043,11,108.38,2,29,Florida
1,Email,f3162319-0afa-42d5-b08b-445ca2e39f4f,9,92.1,1,25,Florida
3,Call,c96ffc93-b971-4511-82b4-1c09701a54c1,9,42.6,1,22,Illinois
1,Call,eb0d33f9-340d-42b0-bbb5-16f125dffce7,7,34.81,19,21,New York
4,Email + Call,29bcb565-ae1f-4275-85da-8b2dfed3be9b,12,184.06,1,28,Michigan
6,Email + Call,506debf8-7b87-49af-9d79-0a684397eca1,15,230.6,0,31,California
4,Email,160273e0-8e93-4f5a-95ac-93eee4073dcc,10,104.45,0,26,West Virginia
1,Email,fd8a15a1-1317-48e2-8d4f-965c773b994c,9,87.13,4,25,Washington
6,Email + Call,669ffd77-fc28-4b81-9ec2-290d67122940,15,229.4,6,33,California
4,Email,15d6012e-cb67-4e00-a340-14a9d71aa508,12,115.79,4,26,New Jersey
5,Call,242431fd-c723-4653-b5c4-51975f4e82a6,11,56.67,6,29,Florida
4,Call,749f48b2-9d7d-448e-b4e1-1310b4e7614f,10,50.55,11,26,Illinois
4,Email,6d48757f-7647-4a97-834a-10e2a81481ab,11,111.98,5,23,New Hampshire
5,Email,c8353c69-b4cb-408e-9add-44ca9fd9e667,11,NA,0,25,Colorado
5,Call,3eacace2-ddef-4cfa-8916-3e8f667c2396,11,53.25,1,23,Missouri
5,Call,990a13a2-7276-4b02-b691-17d0d3f66b4c,10,51.47,2,18,Delaware
3,Email,cd5db009-f26f-4fba-80a9-c279de01e2b0,9,NA,2,27,Maryland
1,Email,6657e704-5cee-41fb-8843-6d253ed7da6f,9,86.63,0,23,New Mexico
1,Email,c0129059-2795-48a7-ac0a-d3d551e55e0b,9,90.41,6,24,California
6,Call,3ee90f59-d92d-45de-8403-be044be7e3b8,13,65.57,13,32,Oregon
1,Email,f2c50c24-7738-4ed4-a5f9-4b4d314c44f1,9,89.3,6,25,Washington
5,Call,5a0599bf-00a0-475a-96cf-0ee7d8cc347c,11,52.91,10,27,Texas
4,Call,eed92cc3-2a79-4076-9c5f-b732076f080a,11,53.25,6,26,Arkansas
3,Email,0279c807-c38b-4201-96e4-b4828ef9052e,9,93.44,1,20,Oklahoma
3,Email,7ea2e99d-bea0-49fa-b1e8-aa9135526345,11,NA,2,23,California
2,Call,91af7b6d-8f70-4e32-bda7-609defb18af5,9,44.82,7,25,Illinois
1,Email,e21f2fb6-62af-448d-b219-0c372d8277fe,8,81.14,5,19,California
1,Email,65b2a523-1fbf-4822-be2a-8baff7737746,8,83.35,1,19,Minnesota
2,Email,83f9b49d-d419-4e9c-9a12-535cde0a5d4d,10,98.36,6,27,Illinois
4,Email + Call,415d7484-4e2a-45e5-8708-4fa558d48961,12,182.46,3,26,Virginia
1,Call,0a70f228-0ae3-402f-ae59-2ec60b0b0790,7,36.44,7,25,Mississippi
2,Call,e23d71fb-a027-4b99-a321-553e2edc76cf,9,46.72,3,20,North Carolina
2,Call,16a95ab3-1b32-4da3-8c54-dda7bc1f95ae,9,43.58,0,27,Colorado
2,Call,dd916cd0-51aa-42c0-8237-e81ae48fca0f,9,43.73,2,24,Minnesota
3,Call,2f36d275-7490-47a3-9cd2-bc679a4139ec,9,42.62,1,26,California
6,Email,a2f05d92-a1f9-4ade-bb95-4418cba3baee,14,139.22,1,32,Connecticut
6,Call,62b912eb-4b3b-4e19-9070-d9579d9e2c22,14,67.71,5,26,Washington
1,Email,29e63314-894e-424e-a858-799fd4307f05,8,84.33,2,18,Michigan
1,Email,7e6c6893-3058-4832-976e-467a596df8f3,9,86.7,2,21,California
1,Email + Call,47300957-2074-4a22-9a30-ce5db53f3f33,9,NA,0,24,New Jersey
4,Call,b93a3156-f4cc-4c22-9a5b-0edf858c0191,11,53.48,5,24,New York
2,Email,12b6e5e9-bc70-4f4f-8470-9fbd863eda9d,10,103.36,3,27,Illinois
2,Call,9f25e243-7234-4218-9701-6d96e0639d1d,8,42.25,5,23,California
3,Email,ca1f92da-003d-45ba-b797-fe124f97dcf0,9,90.9,11,23,Missouri
3,Email + Call,e622f845-0445-4e9c-a5eb-6381b0f52570,10,NA,9,18,Washington
5,Email + Call,ca1258b7-f8b9-41a6-8bc9-46939679898f,13,188.94,3,29,Kentucky
1,Email,341222ac-63d8-404c-9013-3c3adc35ce72,9,89.05,16,22,Texas
4,Email,1904ee69-c7a1-4306-af4a-4558cb8a0a38,11,108,2,28,Massachusetts
2,Email,80264a7e-c537-442f-9db2-a3c0d05d0a5e,12,116.58,0,29,Pennsylvania
4,Email,6c327dc1-98d2-4e70-a899-ad6a78f69d95,11,109.27,7,24,California
6,Email,c15db4c9-3237-49e2-a9ac-1bcade9846ca,14,138.09,0,31,Kentucky
3,Email + Call,c965334e-639f-4357-884e-89757b560d36,10,NA,2,25,Michigan
4,Email + Call,c018481c-d051-4f13-8041-63cb0c9a1b0f,12,181.98,2,26,Michigan
6,Email + Call,df4a8e7f-fe92-49c5-b90d-30d8902f7874,15,225.44,6,25,New York
3,Email,938b3aad-eaeb-46ab-b73a-c171ffa8ed80,9,89.47,6,25,California
3,Call,8d1025a1-d8d6-4208-8a28-307c1ad90e9e,8,42.45,15,26,Colorado
1,Email,86222643-48d0-441f-816c-a6f693b483b5,8,81.66,10,27,Michigan
5,Email + Call,3e5d35b3-17ef-4552-b662-b5fa2527cdb5,13,187.89,0,24,Washington
4,Call,01d8800b-ee60-40a6-b11d-6bda4d96a91c,10,51.53,3,26,New York
2,Email,2a4c6e47-ed31-4479-a8d6-8a7d336bc3a1,10,102.36,0,23,New York
1,Email,87d4c8d4-8224-4951-8cec-573656932d52,9,87.52,6,26,Arizona
2,Email,466decb2-e59f-422b-9040-0aaef2c342f0,11,105.44,11,21,Minnesota
1,Email,99831029-9f84-434e-8bc0-673057cb0d23,8,84.89,11,22,Ohio
3,Email,31fa90a6-6426-4ab4-a6f6-88e2fb7c767d,9,89.32,2,30,Oregon
3,Email,dcaf2b52-4a8c-4bd2-b58d-da148d414efc,9,89.5,12,27,South Carolina
2,Email,1ea87684-12bf-40db-b227-5fd1f5c98cde,10,100.5,5,28,Minnesota
2,Call,bd4be07f-5e12-49f0-bafd-425866d6ca4a,9,42.64,1,18,Illinois
5,Call,9f891455-a589-494e-8274-93e9ca17ee1e,11,53.6,9,26,Utah
6,Call,0a6d740c-8270-4bc2-892d-c29b6114a690,14,68.27,1,29,Illinois
4,Call,41ea31e0-4023-45ba-9750-91cb9ad7cf04,10,50.15,2,23,Georgia
6,Call,594a5656-c5d9-4d73-a422-da4cd24274ec,13,66.81,1,28,Oregon
1,Email,3467d90b-9431-4798-a4e7-9d8db18096dd,9,94,2,25,California
3,Email,b4a029dd-96c6-4d39-ae88-2002483e6e07,9,89.49,4,23,Arizona
4,Call,4d262fa5-9204-4477-8977-5a8588fbdd21,10,50.59,2,29,Georgia
3,Email,f69868f1-20fb-4c6b-8704-c4804e90f09f,9,93.38,1,24,New York
1,Email,146e4a6d-4c96-443b-afab-f76f0978a860,8,83.77,4,27,Ohio
5,Email + Call,74190c09-307f-4a7e-89c8-193212f2e79c,13,188.88,6,28,California
5,Call,068c4746-c1fe-458f-8a6e-d04d3a983a02,10,52.38,5,27,Minnesota
3,Email,1ba73ac7-90d5-4e2a-8d8d-7d90ead23854,9,91.86,6,24,Kentucky
4,Call,6d974a01-83af-4fc0-8dbf-3654a1dcb86f,10,50.16,9,25,North Carolina
5,Call,13679735-1754-4a50-8c1e-ccee17cb35ac,11,54.67,4,27,Florida
1,Email,d65a925f-1067-4d17-9e4d-5aa3ae4f14a8,8,84.77,2,26,Arkansas
6,Email,1cdecb07-1ede-4ac9-b824-46cc4cd0fcc4,12,123.48,1,29,California
5,Email,5b834df4-6d61-4670-9f0e-3e412d83dfde,11,106.49,1,24,Oregon
2,Email,12654de5-8cbb-477f-8ba0-3efcd7786f09,10,103.41,10,28,North Carolina
5,Email,13105252-5f67-4dbd-805c-27071d710ab0,11,107.04,2,34,Florida
1,Email,a9231baf-2638-4507-a1c9-1cef6f479714,8,83.75,4,16,Alabama
3,Call,439f08a9-1c7a-49ba-a3b1-800b9c68ac01,8,39.98,3,25,Ohio
6,Email + Call,df23c04f-a4a6-4803-8b0e-75f7ee93fe2c,15,227.26,4,27,Virginia
1,Email,8b93270f-92d8-4d8d-990a-3e24af74f0f6,8,84.55,1,23,Michigan
4,Email + Call,a52efb68-bd32-456c-b32d-a1626e325b56,12,181.8,1,31,Mississippi
4,Email,e8653113-d14e-474c-960d-6585945e3edc,11,109.88,4,25,Ohio
3,Email,bd039f5d-ea59-49b7-8f3f-616125d56539,9,91.08,1,25,Illinois
5,Call,ead176b2-da06-4f4a-85ea-9c0305d15134,11,52.97,3,31,North Carolina
2,Email,7ea6b8bc-037d-4bc8-b9ff-e21d7763cdef,10,101.7,4,25,Georgia
1,Email,1c4efe31-63e5-476a-b4d6-df1d35e63461,8,84.72,0,26,Utah
2,Call,5038ad2e-472b-436f-9c76-e291a2d54616,9,42.64,17,29,California
1,Call,00d4a3ff-c689-4101-b68f-cb997a0f5a36,7,35.24,4,17,North Carolina
3,Email,a6337839-83ed-4741-98d4-cf57396402b7,9,88.22,4,25,Texas
6,Email + Call,5b70ef5e-a9a7-466f-93d7-7ea88d6b5551,15,NA,0,29,Tennessee
6,Email + Call,f24caa28-e0f2-49f2-8818-85af2a2daab8,15,228.99,0,28,South Carolina
3,Call,a21d8937-cdcd-484e-b60b-d071f9298ec9,8,39.41,0,16,Tennessee
6,Email,bf289a06-df6f-42a7-ba70-7ce40fce21cf,13,129.45,1,33,Georgia
2,Call,69c231f0-0db9-49b9-b6b1-1ff795857aec,9,NA,6,29,Nebraska
5,Email,604b93e7-4378-4c8f-aec6-81d9b1a1e28c,11,107.95,2,30,Florida
5,Call,c9fd5717-6d15-473d-b54c-0d067e56ecd2,11,54.98,0,23,Minnesota
1,Call,710591b5-9592-483f-a8b2-9444f80cadbe,7,33.57,10,16,New York
2,Call,adc9d78f-e278-49e5-9500-0aa8af08c076,9,43.63,17,29,California
2,Email,266300ad-4fad-40c3-a59a-d4971fc386ae,10,100.02,3,24,New York
4,Call,e53fd0ec-e451-40ab-a9a3-edf96543d1e6,10,49.45,2,23,North Carolina
1,Email,a4f23dc5-62c0-440e-ade4-f286fa109394,9,90.06,1,24,Michigan
4,Email + Call,75da4a1e-19f6-4e45-ada7-9b6eb8071510,12,NA,0,25,Michigan
4,Call,98ad3357-d13c-496a-a8a5-b0f039dce1b0,10,50.95,2,22,Illinois
6,Call,0a4bce63-1dd5-4e8f-8b57-1c0f7f936ce4,13,65.18,1,27,New York
4,Call,6a1cb98d-fde8-4a8d-abe5-7b1d56fc6162,10,50.52,6,21,Texas
3,Email + Call,5ee28093-2781-48cb-9f59-c99f43691521,10,NA,5,22,Pennsylvania
5,Call,2557a7db-17e1-40f2-8279-60ee58348c6a,11,53.29,7,23,Kansas
1,Email,b95d3e5e-56e2-4ebc-9f55-95cc8043da05,9,88.77,5,20,Wisconsin
6,Email + Call,21513a8f-f7aa-4ff7-b212-b213117c5a07,16,238.32,0,36,North Carolina
5,Call,22599854-1b57-491a-a75a-d400ce080fa2,11,53.03,0,26,California
3,Email,97f1a93c-a919-4c46-8f56-7bd406db6a6f,9,93.2,1,20,Maryland
4,Email,514bd899-7177-4177-a49c-49bec924399e,11,108.19,6,26,Florida
4,Email + Call,14970b82-e1de-44ef-901f-4d2101e370d9,12,180.19,4,30,Tennessee
1,Email,fff7398c-87d7-4baa-844c-a93da3d78454,8,84.71,2,21,Texas
2,Call,25328f8b-37a7-456c-ac48-d210b2f33f53,9,43.1,8,28,Illinois
1,Email,fdf4d103-a1bf-475e-b8cc-b7d6600c59c9,9,90.37,1,22,Louisiana
4,Email,7714e7fb-e070-43ef-9380-7b9bd052931b,11,112.28,0,25,New York
1,Call,33606575-7721-40ab-a481-ab3ba0f10383,7,NA,10,20,Texas
6,Email + Call,7f6f4976-72d7-47ee-9074-cec7037df038,15,227.34,12,31,Illinois
5,Email + Call,d1bb33f3-3b0b-4c04-b59b-8cc31dbb9c1e,13,NA,16,25,Pennsylvania
3,Call,7d7ef60a-5b9f-42ac-ac02-da7e2e4e1d33,8,NA,10,24,California
1,Email,56925092-20c4-4287-8825-b91a75bdef81,8,84.23,4,22,Georgia
3,Email,73282828-7b4b-4f9b-8fa0-270c6c42fbf1,9,93.12,11,26,Ohio
1,Email,0fdc1e66-a142-4ff7-82aa-e20ac399b077,8,83.53,1,21,Utah
4,Email,341eaa73-7aa0-41e3-aa5f-6301ceeb9e33,11,108.08,0,23,Alaska
5,Call,603841fa-4fb8-43b2-84f6-3d3332725e1d,11,55.07,1,30,California
2,Email + Call,7e612425-5d4b-41c7-a685-830068993e46,11,159.42,1,24,Arizona
6,Call,6516dea5-6ad9-429c-9bfa-c9b6e28e7e8b,13,66.77,0,30,Utah
4,Call,a04bd305-2580-4cc3-a70e-1028f1f9c4e0,11,53.03,0,28,New York
1,Email,c9ce0946-5c68-4102-8d22-437f2ff7095c,8,82.42,1,19,Iowa
1,Call,c01d6710-6ac3-4f1d-b9fa-1cde355f00ea,7,33.81,23,15,South Carolina
6,Email,632412f5-fb60-4e94-92e1-094b44989418,14,136.34,6,28,Texas
6,Email + Call,0c52e6ad-189e-4b35-8acf-3b122abd035c,15,228.92,8,29,Texas
5,Email + Call,89bb5c14-7701-49bc-8eec-f56d8b3ffdeb,12,187.03,2,26,California
2,Call,9cf76c58-69b5-4e51-bff9-bdfc753241e2,9,42.61,5,22,Ohio
4,Call,cb628fd6-8445-4a48-8520-60b62ab3af2e,10,50.39,5,25,Texas
3,Email,e4d08d3f-9f52-4925-bb83-dbeeebaab058,10,95.98,4,21,Michigan
5,Call,7d4e12b5-074f-4d44-a1d5-6910e2a23e6f,10,52.44,0,30,Washington
1,Email,41d442bb-b74a-4a10-bf21-d38b97f172f6,9,85.28,4,24,California
4,Email,eb257479-f730-4a05-8f09-210796ee9498,11,NA,1,27,Florida
2,Email,713a3755-59e3-4e2d-b872-7515a9fc1f47,10,101.08,5,29,Florida
6,Email,d79c7329-bbef-4b64-aa62-8a70d35a8b3c,13,130.54,6,26,Alabama
4,Call,1abab0bc-1607-4299-82da-2db6a84bd5c6,10,50.05,5,23,New York
5,Email,8ac9f469-ba6e-4f6e-9079-421ee6e8dbcc,11,106.33,2,25,Utah
3,Call,225258e1-d39f-4ce1-b5fd-441c630229d3,8,41.4,18,18,Texas
4,Call,594fc259-40a6-4149-af31-34c85b4c6471,11,52.89,5,23,Wisconsin
4,Email,b6bb740d-da8a-49c0-b7b5-2f96708e3442,11,108.6,1,25,New York
3,Email,6ab10de5-60b4-4af4-b396-62ba61acf0ec,9,86.8,3,26,Tennessee
6,Email + Call,361aa89d-bb94-4102-98dc-fe5c1720cb80,15,227.9,4,27,California
6,Email,7766a754-0c2e-429b-ab55-f705c221f1a2,13,125.65,6,26,Oregon
3,Call,3ed1b66f-6703-4557-81f5-0aeb85b6cefb,9,42.8,5,28,Oregon
5,Email,c05f6ae1-baa2-4a3d-9564-a9ac4bdcb95a,10,104.96,0,24,California
5,Email + Call,601cf905-0b4d-4135-9b75-9adc08210443,13,189.09,3,26,Missouri
2,Email,239525c5-cc7b-4bdc-9ef3-ed765b49d75c,10,104.68,1,26,North Carolina
6,Email,92262535-fdbc-42e5-aa7c-782323ce06ac,13,134.09,1,30,Pennsylvania
5,Email,f3aea3e8-e088-4da1-869f-99743e796a95,12,119.39,4,24,Pennsylvania
5,Email + Call,b93262e3-a55e-4b2e-857f-003ead8342ea,13,188.23,2,34,Georgia
6,Email + Call,8ef56a71-36c2-437c-a8dd-9a8ab959bf28,15,225.65,3,25,Florida
3,Email,6d32904d-5efa-4199-a9a0-403a1bc2e35c,9,92.82,3,26,New Jersey
3,Email,80c3da50-f08a-4e54-a738-203a64d78274,9,NA,4,21,Arizona
3,Email,85b54395-9fce-4ac7-b865-80843f5c19b2,10,95.42,17,24,Texas
4,Call,fdf09d34-3761-4f3d-98af-1f7335302543,11,53.17,7,27,Missouri
2,Email,568f65fd-1350-46c1-b57c-fe13ca1eb0ff,10,103.84,2,25,California
5,Email + Call,d5b409f5-2dcb-4757-be3d-d9b5dcfe5191,12,183.94,2,24,Oregon
5,Call,6f70d435-ddd8-4e5a-858b-9164b1432109,11,54.8,2,26,Washington
6,Email,2e170180-7a68-4e58-b2a6-f9a133a7fa2b,13,132.52,2,26,Michigan
6,Email + Call,bed12eb7-1539-475c-8e24-2e4eafd390a8,15,231.45,12,28,California
3,Call,7f83797b-3b66-4888-855b-5e385db96afa,8,41.55,2,18,Ohio
1,Email,c5a4ef4d-4751-48c3-a866-c09c3d0e375e,8,84.73,14,25,New York
4,Call,05291410-fffd-4dc0-a66e-58309c14c63b,10,49.75,1,28,Texas
5,Email,f2b37925-461f-4bf4-b5fa-a3cf01bc16bb,12,116.05,11,29,New York
2,Call,52fe0563-1e15-48ce-9447-36352d2b6879,8,42.2,14,24,Michigan
2,Email + Call,2bbec44f-0fb2-4f70-9e6a-66917cb0c86f,10,154.72,8,30,Connecticut
3,Email,7915c9f3-37e7-4e1a-8738-e24500fc4d01,9,93.15,8,24,New York
6,Email + Call,24f8fe64-24f4-405b-8080-c20ee7299390,15,222.49,1,29,Oregon
1,Email,33007382-4e54-4468-ab4f-6ff7a7c4f1e0,8,NA,0,28,California
4,Call,50c5e23f-def8-405a-98a6-cb6940d57fa4,10,51.2,2,25,Florida
1,Email,886a0334-1f8c-4f97-815a-011c87e42c9d,9,85.3,1,26,Nebraska
2,Email,bf9d9cfb-7dec-4136-9a69-6acd4e9c7c42,10,95.77,1,24,Ohio
3,Email,60f3c269-caa5-4c79-b415-0fbdfc8f780d,9,91.54,2,22,Texas
1,Email,997cde9e-8dd3-4fa5-939f-f5c5aff8a805,10,97.56,1,23,Michigan
5,Email,af00f305-b824-4d3a-a4a5-14371953a283,12,116.07,3,27,West Virginia
6,Email + Call,ad8b92ba-09a9-4e60-b9af-3a8370e85b3e,15,226.18,4,28,Wisconsin
4,Email,0ac15f4b-138f-4278-a497-508908bd8ee3,11,NA,10,29,Ohio
5,Call,72431063-a102-432e-9dda-0a92f09a960c,10,52.11,5,26,Virginia
6,Email + Call,3ba15014-9083-47f4-9cb4-fe684106ee55,15,NA,4,28,Alabama
1,Call,e9a567dc-ef64-4ae5-9e5b-a091d0dbf7df,7,35.35,4,25,Texas
1,Email,7570edb0-d330-49f8-a04b-4cbb5529db8d,8,81.42,3,21,Illinois
4,Email,386d2d76-f94b-480f-b4fd-e1186f302282,11,111.81,1,25,Idaho
1,Call,512390db-152a-4dcc-bba1-6aa7cb97c75c,7,34.89,15,21,Illinois
1,Email,ea337a34-273e-454d-9084-a2f9b01e8a6d,9,85.62,5,29,Minnesota
3,Email + Call,0f5d6925-7899-4d95-a2c2-d9fe9e760784,10,149.27,3,31,Massachusetts
5,Call,e2f57b61-8229-40a5-88dc-77cdc3205454,11,52.52,12,25,Texas
6,Call,06242769-786b-4907-9678-92e718306f2d,14,68.35,1,31,Oklahoma
1,Call,79ce128d-7de1-4edf-b5d0-ca1fb2958fb7,7,NA,5,18,Texas
3,Call,e16bd1a9-e8b6-4a23-a34c-91de5097b533,9,42.8,5,20,Colorado
5,Call,123f4a57-a9be-4cab-a0f0-e6deafc9df05,11,53.69,15,27,Minnesota
2,Call,00829f8d-cd80-4017-8cd6-e483991019a7,9,45.57,3,22,Indiana
1,Email,88bfcdac-85ea-43d5-9bc1-185df161f640,10,NA,2,26,California
1,Call,ad566626-b489-46df-b079-ca151b856fd2,7,35.62,1,25,New York
2,Call,37b41047-e955-4a4d-8638-d7dd86f0aae3,9,43.18,4,19,Alabama
5,Email,c49ef179-f17f-41d1-84f8-3355e920cbb5,10,103.93,7,27,Florida
4,Email,a96d8ebb-7f70-466f-8470-763ab28ba961,11,111.09,1,26,Georgia
4,Email + Call,9db37794-aed9-4e08-a1bd-62aabfa63067,12,NA,8,25,Wisconsin
2,Email,9630e958-489f-48d9-8497-58ae1f391c64,10,100.51,6,25,New York
2,Email,44c3751b-d47d-4e99-b9f8-c57d92d01cd1,10,101.6,8,26,Florida
3,Email,ca82c701-4011-4850-b5df-bbb55efaf6ce,10,98.47,3,23,Michigan
1,Email,574febc9-3efb-48ea-a194-56e2449b5d90,9,87.05,6,24,Pennsylvania
5,Email + Call,80c98e3f-ae98-41a0-b707-5173013794c2,13,191.22,16,24,South Carolina
6,Call,b706111d-46ac-4c48-b71e-e67c63ed7388,13,66.93,4,29,Ohio
2,Email,e982ed3f-8fa6-4b46-938f-1cda20c6271f,10,104.32,0,21,Indiana
1,Email,2d627485-e7d7-4395-8a92-fdfee69bbb59,8,81.8,7,24,New York
4,Email,26a98e90-6b70-45c2-90a8-2c225a485ab0,12,118.46,11,24,Kansas
4,Email,fe3661f9-dd6e-4de3-8c7e-d55dc277cb59,10,103.28,1,23,California
5,Call,33338f2d-d9d5-4445-a26a-24464d8e298a,11,54.13,10,28,Oklahoma
3,Call,d2a8268f-678b-4753-b6f8-2e8e812c1552,10,49.78,8,27,Illinois
4,em + call,3325c590-486b-4a00-83b5-2f1d1fe6e607,12,176.85,11,34,Minnesota
4,Email,e33cb3de-2c04-4aab-940a-3b0194a5b53f,11,106.37,4,28,Kansas
5,Email + Call,666a0910-8c52-4c2c-aea8-e85bcd0a3a11,12,187.04,0,26,New York
2,em + call,5c6a43b9-baec-4634-9554-4321f74eb44c,10,152.61,2,23,Pennsylvania
